id,usuario_id,tipo_moneda,cantidad,valor_actual
1300,45734,BNB,"8,08265417","211,18"
1301,53327,BNB,"42,83597736","484,56"
1302,52350,ADA,"14192,9438276","0,85"
1303,48380,XRP,"37706,78041995","1,76"
1304,52293,XRP,"42355,21000107","0,8"
1305,50137,BNB,"39,17167974","289,02"
1306,44246,ADA,"57709,62452195","1,47"
1307,50824,BTC,"2,21525429","63543,87"
1308,47849,BTC,"0,28859071","63693,83"
1309,52342,ETH,"5,17061758","2897,45"
1310,46413,USDT,"17418,17971857",1
1311,48853,BNB,"11,71586497","282,83"
1312,43237,DOT,"865,13378975","23,37"
1313,52456,USDT,"696,17594589",1
1314,43694,BTC,"0,88530512","56043,88"
1315,46964,SOL,"302,57455971","111,96"
1316,52539,ETH,"8,31697112","1878,75"
1317,54139,ADA,"81360,68973359","1,4"
1318,46374,ETH,"5,31624882","3237,72"
1319,46221,DOT,"107,55472976",16
1320,44792,ADA,"70251,55326585","1,29"
1321,51348,USDT,"84971,36712423",1
1322,49734,ADA,"57574,60863839",1
1323,54511,BNB,"28,23262299","200,64"
1324,51057,USDT,"6446,61229886",1
1325,53126,ADA,"35356,42687673","0,33"
1326,45655,BTC,"1,5732551","57201,4"
1327,45147,ADA,"47547,48305852","0,7"
1328,43320,ETH,"3,20853744","2072,97"
1329,53847,ETH,"7,75959103","1577,26"
1330,53534,USDT,"21333,54089207",1
1331,47647,BTC,"1,41280913","57313,26"
1332,50160,XRP,"36326,19677541","0,98"
1333,44009,SOL,"77,37826068","20,56"
1334,43052,ADA,"66738,31403653","1,35"
1335,50533,DOT,"459,91824458","19,29"
1336,44872,SOL,"242,25006677","140,88"
1337,51400,DOT,"281,34501421","14,03"
1338,52594,BNB,"41,81109372","449,03"
1339,47687,ADA,"4116,80129137","0,82"
1340,46772,USDT,"32562,66651936",1
1341,48870,ETH,"5,08721177","2672,6"
1342,52471,BTC,"0,84994414","49454,33"
1343,51326,ETH,"4,9060529","3870,73"
1344,43940,SOL,"266,01952144","130,76"
1345,50402,ADA,"19860,9119215","1,49"
1346,48393,XRP,"12769,58385543","0,65"
1347,45810,BNB,"30,53393772","262,19"
1348,45526,SOL,"105,62892139","190,66"
1349,54597,ADA,"40365,98601556","0,44"
1350,47860,SOL,"440,0653401","156,93"
1351,46459,DOT,"961,4277423","20,29"
1352,46359,BNB,"25,56303512","248,7"
1353,47379,BTC,"2,10797629","44096,7"
1354,53271,SOL,"421,15636434","196,46"
1355,43090,USDT,"20199,49703806",1
1356,53650,SOL,"84,83109103","125,72"
1357,46277,DOT,"464,87568713","4,02"
1358,47559,ADA,"93136,00832905","1,34"
1359,48743,ETH,"5,92533802","2878,7"
1360,52755,ADA,"41624,89739981","0,8"
1361,49123,ADA,"5292,89970558","0,61"
1362,46038,SOL,"71,10029054","190,62"
1363,44501,SOL,"177,18553537","94,91"
1364,45404,USDT,"89509,04170411",1
1365,54408,BTC,"2,156628","59226,36"
1366,46153,USDT,"72417,78776329",1
1367,46968,SOL,"425,39511653","147,26"
1368,46597,DOT,"102,34779277","16,55"
1369,47485,BTC,"0,76444789","60638,66"
1370,52324,ADA,"71432,85236321","0,54"
1371,53518,BNB,"47,07420274","433,49"
1372,47908,SOL,"80,78638408","144,19"
1373,54389,BNB,"37,34928637","338,34"
1374,51173,DOT,"792,71203235","13,36"
1375,51594,BNB,"24,25856456","422,12"
1376,47131,USDT,"81827,19524838",1
1377,50093,SOL,"312,4132876","91,72"
1378,50988,DOT,"267,13409776","4,56"
1379,54210,BTC,"1,82410938","64049,21"
1380,45989,DOT,"852,04308313","17,2"
1381,49243,ETH,"8,17450708","3068,24"
1382,53808,DOT,"318,76433696",10
1383,48958,SOL,"347,61171119","117,1"
1384,47624,BTC,"0,38174564","69966,76"
1385,53671,DOT,"948,8494862","20,5"
1386,53417,SOL,"296,592348","58,53"
1387,48134,ETH,"5,77123891","3936,66"
1388,42691,BTC,"1,90039468","45598,2"
1389,49779,XRP,"36011,19314861","1,74"
1390,43328,BNB,"19,81941932","372,58"
1391,44646,BTC,"1,72031917","66184,05"
1392,52233,SOL,"41,98100308","100,88"
1393,49079,BNB,"16,83080527","269,56"
1394,51511,BTC,"1,87878699","60325,84"
1395,47781,SOL,"97,61775677","182,77"
1396,45751,SOL,"340,29843151","25,78"
1397,46908,DOT,"857,50733502","18,31"
1398,45365,ADA,"10871,52247364","0,83"
1399,43724,BNB,"38,88032031","381,32"
1400,51826,DOT,"513,769124","17,65"
1401,48869,DOT,"559,84142668","5,39"
1402,43305,BNB,"26,4789918","314,02"
1403,48436,XRP,"21863,76792213","0,91"
1404,52641,USDT,"80465,70253551",1
1405,52938,ETH,"4,39198996","2855,94"
1406,50500,BNB,"12,26065575","285,15"
1407,49289,ETH,"6,81847471","3390,38"
1408,49650,DOT,"999,53380199","5,46"
1409,51415,XRP,"16906,42706454","1,27"
1410,47067,XRP,"49737,5397723","1,33"
1411,51369,XRP,"32787,51411096","1,91"
1412,43770,ETH,"1,75737724","2121,78"
1413,51526,XRP,"40286,07689523","1,51"
1414,51838,BNB,"17,77002765",362
1415,53830,XRP,"26932,66631206","1,96"
1416,47356,DOT,"78,75881043","19,28"
1417,44004,BTC,"1,69721379","44760,23"
1418,45817,BTC,"2,33611991","59547,23"
1419,46995,ETH,"3,36468615","3181,21"
1420,48290,SOL,"486,1451115","164,37"
1421,44444,DOT,"255,40230519","18,52"
1422,54390,BTC,"0,7748275","48343,15"
1423,49961,BTC,"0,30507369","46961,54"
1424,45815,ADA,"30758,69044364","1,41"
1425,45258,XRP,"18828,21470784","1,12"
1426,48387,USDT,"39365,97557028",1
1427,54195,BTC,"2,21648715","62175,1"
1428,47415,USDT,"58899,39916853",1
1429,46557,ETH,"3,07268999","3035,63"
1430,48129,BTC,"2,5897817","48900,9"
1431,45174,ADA,"33119,39416378","0,43"
1432,52952,ETH,"7,3279315","3015,64"
1433,44697,XRP,"31016,66972818","0,91"
1434,43539,XRP,"24390,29265993","1,55"
1435,46310,DOT,"857,0995355","11,9"
1436,50487,BTC,"0,10572591","60713,36"
1437,49700,SOL,"410,46443239","175,67"
1438,52576,USDT,"43060,8427521",1
1439,42827,ETH,"6,6960475","3156,57"
1440,52895,DOT,"630,67367206","5,26"
1441,49569,SOL,"294,20721013","91,77"
1442,47342,ETH,"0,0526208","2108,66"
1443,43457,USDT,"84873,02013556",1
1444,42961,BNB,"29,00162166","278,43"
1445,54093,ADA,"37588,99803533","0,53"
1446,54254,BNB,"11,2535957","330,51"
1447,44958,DOT,"770,27835216",11
1448,45436,USDT,"46343,44794233",1
1449,50771,XRP,"15466,0604765","0,55"
1450,42837,USDT,"71731,25255117",1
1451,45907,SOL,"407,27972711","151,63"
1452,47824,ADA,"4336,69899946","0,51"
1453,53055,XRP,"46211,26179985","0,96"
1454,50273,USDT,"81080,03677305",1
1455,54198,BTC,"2,14140316","52844,84"
1456,49184,BTC,"0,4443817","57403,11"
1457,52069,BTC,"2,12200062","40092,08"
1458,43666,ETH,"7,24047022","1661,35"
1459,47107,ETH,"6,63649608","3534,38"
1460,53836,DOT,"780,92414626","14,27"
1461,45687,BTC,"0,47636962","55068,11"
1462,48940,USDT,"33529,33383293",1
1463,54362,ETH,"2,56190966","3970,99"
1464,46734,BTC,"1,97189707","56597,5"
1465,45253,ETH,"9,16350903","3410,02"
1466,48413,XRP,"38665,12193598","1,72"
1467,51865,DOT,"316,33611402","10,31"
1468,43729,SOL,"160,34926971","177,08"
1469,46286,ADA,"8171,85708168","1,13"
1470,42717,SOL,"486,58586207","33,45"
1471,50133,BNB,"40,75568984","223,57"
1472,46823,USDT,"68446,14031112",1
1473,42724,ADA,"75668,62669519","0,95"
1474,51696,BNB,"47,36085459","300,47"
1475,49613,BTC,"1,68530712","49787,34"
1476,52659,ETH,"0,44512621","3897,01"
1477,48865,BNB,"2,96127462","368,25"
1478,43324,ETH,"1,22310261","1762,37"
1479,42989,DOT,"95,01756676","4,2"
1480,46129,DOT,"797,17998236","22,36"
1481,47466,SOL,"4,80152319","129,01"
1482,54373,BNB,"2,44072269","369,82"
1483,43902,ADA,"13719,2501618","1,41"
1484,44760,ETH,"0,02158096","2526,45"
1485,54189,ADA,"12559,62016323","0,56"
1486,43187,USDT,"19110,80942377",1
1487,46878,DOT,"531,01781765","3,66"
1488,49058,ETH,"1,56505776","2259,47"
1489,42909,XRP,"45991,44969095","1,14"
1490,53804,ADA,"86249,72063405","0,56"
1491,49168,ETH,"0,99722072","3059,94"
1492,48529,XRP,"47786,82969104","1,65"
1493,54378,ADA,"25034,37849934","1,49"
1494,50783,BNB,"12,70336452","208,37"
1495,50147,XRP,"26751,10348952","1,41"
1496,45767,DOT,"323,50322934","19,15"
1497,50267,USDT,"85219,50605959",1
1498,43722,ADA,"78072,83583632","1,03"
1499,46705,ADA,"61501,91367481","0,79"
1500,49694,DOT,"858,50172484","14,59"
1501,43725,SOL,"215,97643041","142,77"
1502,53586,USDT,"68844,27271141",1
1503,54540,USDT,"71140,14558887",1
1504,43887,BTC,"0,01623322","54258,8"
1505,47499,ETH,"8,12237358","2908,36"
1506,45945,SOL,"434,58051069","176,98"
1507,44635,BTC,"0,58123608","65622,79"
1508,43446,BTC,"1,0626751","48491,39"
1509,48343,USDT,"19785,56419243",1
1510,48460,BTC,"2,69464263","40055,95"
1511,52016,USDT,"18279,51532064",1
1512,44382,ADA,"20656,54796767","0,32"
1513,47634,DOT,"622,31839191","4,43"
1514,42852,ADA,"25429,63203112","0,84"
1515,44946,DOT,"948,42954306","20,72"
1516,48011,ETH,"3,1662156","3375,06"
1517,51822,ADA,"51760,10356355","1,05"
1518,45093,SOL,"312,88235513","67,24"
1519,49366,ADA,"8312,05659702","0,45"
1520,50722,DOT,"275,33886737","18,51"
1521,50951,DOT,"985,69459458","22,55"
1522,44305,USDT,"6475,4733575",1
1523,43560,BNB,"22,22690931","215,87"
1524,44375,BNB,"43,5042063","279,44"
1525,47798,DOT,"968,30877854","11,62"
1526,46614,XRP,"43941,67199818","1,62"
1527,50242,SOL,"44,40091775","70,59"
1528,48637,BTC,"1,86487802","69080,83"
1529,45932,ETH,"2,52312541","1505,79"
1530,43257,ADA,"48790,3918421","1,46"
1531,52672,BNB,"0,41352406","369,01"
1532,42846,USDT,"55741,03803563",1
1533,47167,DOT,"867,68506013","6,68"
1534,48132,XRP,"48652,58596674","1,53"
1535,46836,SOL,"11,99264779","141,25"
1536,46889,DOT,"345,11789064","8,2"
1537,45520,SOL,"395,03980721","21,39"
1538,46901,ADA,"92315,5274263","0,63"
1539,52596,SOL,"250,04966109","37,13"
1540,51951,ETH,"2,68350796","2134,27"
1541,43044,BNB,"43,48030805","406,69"
1542,43585,SOL,"304,60407176","22,61"
1543,46910,BNB,"46,19747582","230,66"
1544,47978,XRP,"709,48752516","1,98"
1545,54301,BNB,"49,66520118","420,45"
1546,48663,BTC,"2,93578342","52195,31"
1547,44000,DOT,"497,39744026","17,06"
1548,48767,USDT,"57069,29318465",1
1549,51198,XRP,"49612,36436941","0,75"
1550,45238,BNB,"42,80539777","230,07"
1551,42811,BTC,"0,82517764","57043,8"
1552,45118,USDT,"28628,3385462",1
1553,46113,DOT,"40,68796914","20,78"
1554,46254,BNB,"14,36673278","458,78"
1555,42885,SOL,"498,91483044","141,71"
1556,54216,XRP,"4518,40154911","1,72"
1557,45375,XRP,"30791,80836648","0,66"
1558,52598,XRP,"3867,55923825","1,84"
1559,43160,SOL,"265,1420947","160,89"
1560,43899,DOT,"676,64339501","13,85"
1561,46470,DOT,"843,53542346","11,58"
1562,51647,BNB,"20,10379635","471,07"
1563,45340,USDT,"13283,99053163",1
1564,53962,USDT,"67937,89170051",1
1565,52497,USDT,"32470,51486819",1
1566,50326,USDT,"87544,52797292",1
1567,50059,ADA,"5368,0515082","0,77"
1568,44113,SOL,"7,69530803","61,47"
1569,52246,ADA,"36648,55341607","0,44"
1570,45441,BTC,"2,56767328","49003,91"
1571,46617,XRP,"22085,93803469","0,72"
1572,49210,SOL,"275,72844041","150,58"
1573,54243,ETH,"5,56060176","2352,22"
1574,46360,SOL,"138,64821877","169,25"
1575,47226,XRP,"29756,21227476","1,33"
1576,46783,ADA,"43679,19092412","0,61"
1577,50116,BNB,"8,23685189","282,45"
1578,52828,BTC,"2,04213407","45602,27"
1579,47361,DOT,"166,63731088","7,01"
1580,51333,ADA,"95725,21424569","0,57"
1581,50936,ETH,"0,83064944","3409,39"
1582,51288,XRP,"5656,39753788","1,22"
1583,49795,BNB,"21,37555306","319,74"
1584,47266,USDT,"17718,15387261",1
1585,50403,DOT,"660,81836547","10,18"
1586,42896,XRP,"18520,73739551","0,75"
1587,49499,XRP,"4807,54244666","1,26"
1588,52836,BTC,"0,50778934","59707,02"
1589,45640,USDT,"99607,35219449",1
1590,54152,XRP,"9324,451609","1,37"
1591,45438,USDT,"86813,14235899",1
1592,53586,XRP,"45523,4065157","1,07"
1593,50461,ADA,"85870,22959211","1,09"
1594,52124,ADA,"35109,17867501","0,39"
1595,49371,ETH,"2,62390231","2138,32"
1596,51918,ETH,"2,2070865","1909,24"
1597,42837,BTC,"2,92336222","50579,4"
1598,45468,BTC,"2,17224987","47627,73"
1599,45448,SOL,"191,73755118","144,84"
1600,49379,ADA,"38353,91895362","0,75"
1601,50549,DOT,"749,03626204","24,12"
1602,49078,ADA,"81596,57161613","1,29"
1603,47511,BNB,"14,36809129",240
1604,49986,ETH,"9,81381561","2573,67"
1605,46142,BTC,"2,00061321","52690,61"
1606,51679,ETH,"4,8468729","3715,5"
1607,51281,XRP,"48683,71097014","0,85"
1608,45649,BNB,"14,00591625","419,85"
1609,54371,SOL,"246,2536955","133,08"
1610,51785,ETH,"8,73916696","3225,08"
1611,49197,ADA,"47502,05485881","1,07"
1612,50937,USDT,"47715,05820256",1
1613,46001,DOT,"795,91441432","13,86"
1614,51958,BNB,"27,07544913","270,1"
1615,47449,ADA,"29472,49251823","1,17"
1616,48767,ADA,"50977,26629716","0,6"
1617,42930,XRP,"6867,04630531","0,87"
1618,49417,USDT,"37341,11620373",1
1619,48800,ETH,"9,99521625","3745,18"
1620,44079,USDT,"45810,09462029",1
1621,49741,USDT,"5608,97261257",1
1622,50250,SOL,"323,43264339","25,28"
1623,54460,BNB,"5,83543387","232,15"
1624,53826,ETH,"7,79158537","3132,69"
1625,43416,USDT,"74077,70599115",1
1626,48834,DOT,"644,30578636","9,39"
1627,52791,BTC,"1,64620671","66638,47"
1628,46353,USDT,"58263,17893781",1
1629,54632,USDT,"649,04885611",1
1630,50157,SOL,"421,10237803","90,87"
1631,45304,BTC,"0,94033953","64987,44"
1632,48294,XRP,"1363,99952946","1,69"
1633,50646,DOT,"990,71990138","7,28"
1634,50500,SOL,"155,71507081","188,02"
1635,43448,BTC,"0,99363521","41192,55"
1636,46512,BTC,"1,57913448","56523,25"
1637,46187,BNB,"7,04534351","246,24"
1638,52196,DOT,"282,22440248","9,61"
1639,48089,XRP,"14660,16979894","0,62"
1640,50164,SOL,"469,55834049","116,34"
1641,45353,XRP,"4033,27038631","1,64"
1642,48181,SOL,"432,82464323","179,79"
1643,43412,ETH,"6,44913419","3612,42"
1644,45920,BNB,"41,62950497","464,88"
1645,45802,SOL,"250,38858025","140,31"
1646,52499,BTC,"0,50918999",59015
1647,51747,ETH,"6,07631574","3357,97"
1648,45651,ETH,"6,39114704","2122,25"
1649,53399,ADA,"11035,04336161","0,55"
1650,47873,DOT,"602,94068035","3,14"
1651,44648,DOT,"581,06204337","10,12"
1652,42777,BTC,"1,71182857","41068,81"
1653,45641,SOL,"95,8299537","155,57"
1654,42709,ADA,"92066,00443269","1,47"
1655,43585,ETH,"9,56078459","3490,97"
1656,50288,BTC,"2,74559926",61304
1657,42675,USDT,"71493,13795829",1
1658,50890,BTC,"1,86219135","68745,38"
1659,43677,BTC,"0,11911212","54027,93"
1660,46946,USDT,"81024,9562939",1
1661,46739,SOL,"214,13481386","80,2"
1662,49581,SOL,"378,99198481","138,7"
1663,47775,SOL,"444,74750058","142,07"
1664,46384,XRP,"36577,28633949","1,91"
1665,50232,BNB,"23,9187734","381,85"
1666,49827,ETH,"8,38335411","3971,97"
1667,42897,BNB,"45,26976488","341,04"
1668,50274,XRP,"47785,65309397","1,85"
1669,49486,SOL,"70,62638999","59,93"
1670,44704,BTC,"0,11664931","41464,22"
1671,47105,ETH,"0,06487525","3778,77"
1672,49133,ADA,"66693,55726254","0,58"
1673,44302,XRP,"42355,74516383","0,44"
1674,53538,USDT,"38583,86660559",1
1675,52804,XRP,"14836,65730883","0,94"
1676,45115,SOL,"194,41398857","117,29"
1677,50716,SOL,"291,47207622","112,62"
1678,43832,DOT,"345,08984594","19,76"
1679,52510,BNB,"7,05345795","454,82"
1680,47746,BTC,"1,26653581","68098,12"
1681,53837,BTC,"2,7396945","45868,98"
1682,44389,DOT,"483,62570467","5,96"
1683,48408,BNB,"35,22325627","422,14"
1684,53178,ETH,"8,75295886","2942,64"
1685,53907,BTC,"1,96787975","55985,76"
1686,47769,SOL,"228,93755865","158,98"
1687,53074,SOL,"47,51462327","107,65"
1688,43509,BTC,"2,87114593","68538,83"
1689,48070,ETH,"3,64862777","1647,29"
1690,48525,BTC,"2,26933457","46899,12"
1691,43616,BTC,"0,0454474","63772,37"
1692,45601,ADA,"59763,39379255","1,05"
1693,50723,BTC,"0,68912805","53110,34"
1694,47523,XRP,"6409,90435003","0,84"
1695,51357,BNB,"0,68958759","394,48"
1696,49714,BNB,"31,38272621","297,14"
1697,50425,BTC,"2,65970907","69079,95"
1698,42787,USDT,"31799,70055616",1
1699,44979,SOL,"147,99077298","79,33"
1700,50887,BTC,"1,32707678","66318,27"
1701,46607,ETH,"9,7564985","1748,77"
1702,47098,USDT,"26329,22767437",1
1703,45343,USDT,"74697,96973951",1
1704,43654,ETH,"5,3662242","1613,69"
1705,53628,XRP,"34353,04642756","1,74"
1706,44963,ADA,"78753,8224543","0,67"
1707,42889,SOL,"447,81275041","76,09"
1708,46531,DOT,"103,39688022","23,03"
1709,51359,ADA,"44093,70853393","0,57"
1710,52411,DOT,"755,77973535","10,06"
1711,49917,ADA,"86823,70723235","0,71"
1712,49830,BNB,"41,96477732","410,21"
1713,51075,ADA,"23598,12786551","0,91"
1714,47993,USDT,"96625,62473415",1
1715,49995,XRP,"14503,96144928","1,15"
1716,46874,DOT,"375,8475399","20,8"
1717,52612,ADA,"20182,68825447","1,21"
1718,52776,BNB,"39,00969769","201,95"
1719,43909,ADA,"56834,59215961","0,36"
1720,46765,BNB,"33,25092737","414,69"
1721,52304,DOT,"209,23413627","6,86"
1722,44604,ADA,"28800,13245666","0,52"
1723,52615,SOL,"495,0950623","107,85"
1724,51790,ETH,"9,6710393","1793,6"
1725,48800,ADA,"95826,83174921","0,43"
1726,52518,BNB,"10,0939022","202,56"
1727,53218,XRP,"43335,90483428","0,58"
1728,47744,XRP,"20106,73560004","0,73"
1729,48326,USDT,"70970,03205248",1
1730,47246,BTC,"2,71133711","52532,69"
1731,46990,SOL,"402,20641591","82,19"
1732,51501,BNB,"35,89521014","207,45"
1733,43245,BTC,"1,84493484","43005,34"
1734,53131,BNB,"45,70997563","488,62"
1735,53511,DOT,"467,89398998","4,36"
1736,47435,BTC,"0,34603672","69300,39"
1737,43704,BTC,"0,13355476","56057,08"
1738,53423,DOT,"876,73120981","21,01"
1739,50225,USDT,"76403,72635894",1
1740,47847,USDT,"46806,68655232",1
1741,45504,BTC,"2,26390395","62572,11"
1742,45877,ADA,"89863,16613913","1,32"
1743,54423,ADA,"19520,34054128","0,85"
1744,52468,BTC,"0,21977815","47941,35"
1745,45144,BTC,"1,37580516","66620,39"
1746,49702,ETH,"7,42389013","3367,56"
1747,48869,BTC,"0,80901855","54796,9"
1748,50006,BNB,"17,89256936","322,87"
1749,51734,SOL,"382,32121315","52,98"
1750,54414,ADA,"10722,70841232","1,37"
1751,51399,USDT,"94171,62816113",1
1752,46853,ADA,"81354,29759342","1,16"
1753,54547,XRP,"21972,99438963","1,91"
1754,43731,SOL,"117,63022052","22,62"
1755,51223,ADA,"29633,6328767","0,43"
1756,46633,BNB,"35,66567837","226,7"
1757,46458,ADA,"37491,60622634","0,73"
1758,54392,SOL,"447,23547475","53,12"
1759,46458,USDT,"85682,30864072",1
1760,52777,BNB,"41,20504319","229,32"
1761,51475,ADA,"91729,56953889","0,69"
1762,51577,BNB,"17,03603743","366,75"
1763,43550,ETH,"4,06165955","2742,93"
1764,53656,DOT,"677,80848361","9,58"
1765,45970,DOT,"523,30539237","23,32"
1766,42847,XRP,"48944,7998917","0,99"
1767,44917,BNB,"42,15236231","264,11"
1768,52895,BTC,"0,91676354","52448,28"
1769,46394,XRP,"45874,0386509","1,39"
1770,53753,SOL,"325,99679104","191,07"
1771,50273,DOT,"194,79795455","19,11"
1772,42908,USDT,"29413,86211827",1
1773,50525,DOT,"57,43008116","7,64"
1774,50045,ETH,"6,58975487","3036,89"
1775,44447,DOT,"792,97331791","8,65"
1776,48761,BNB,"17,16860301","239,38"
1777,46564,ADA,"39990,93550445","1,28"
1778,53799,ETH,"2,66778084","3049,17"
1779,46094,ADA,"36286,02439268","1,27"
1780,43176,SOL,"219,58744297","175,94"
1781,43217,BTC,"0,90428212","64458,67"
1782,46470,USDT,"26032,55244561",1
1783,53474,ETH,"1,9151774","2547,86"
1784,51225,XRP,"1876,6764473","0,34"
1785,42808,BNB,"37,50115298","289,08"
1786,48085,USDT,"50399,78534917",1
1787,51121,BNB,"3,69921615","307,01"
1788,49280,DOT,"693,01160979","15,07"
1789,53248,DOT,"49,96777537","14,88"
1790,47256,BTC,"0,86272669","60889,46"
1791,48281,ETH,"1,95081627","1925,69"
1792,43420,ETH,"0,40543335","3259,27"
1793,47665,XRP,"35356,58995438","1,07"
1794,47755,DOT,"503,63923891","16,82"
1795,52488,DOT,"450,26284907","14,65"
1796,51436,DOT,"674,18453642","11,79"
1797,45784,SOL,"66,0137263","112,02"
1798,50088,DOT,"568,98068736","14,95"
1799,43439,DOT,"591,25025895","4,24"
1800,47563,ETH,"0,21960281","3582,8"
1801,52720,XRP,"26375,84353664","0,98"
1802,48773,BNB,"36,75435491","431,21"
1803,45814,BTC,"2,59525603","65198,37"
1804,51183,DOT,"102,76101582","21,6"
1805,45676,USDT,"22689,24641985",1
1806,43202,XRP,"21258,93504762","1,34"
1807,47074,DOT,"61,29386698","3,67"
1808,42965,DOT,"326,27690631","24,78"
1809,47811,BTC,"1,02095292","55473,2"
1810,52803,SOL,"367,01977384","40,11"
1811,54541,ADA,"11272,95130427","0,33"
1812,43359,BNB,"31,08644995","299,14"
1813,54613,ETH,"6,74538298","2514,47"
1814,47623,XRP,"16339,74334091","1,39"
1815,48909,BNB,"32,10296541","462,77"
1816,49669,ADA,"64514,76225103","0,55"
1817,50211,ETH,"1,62118789","3481,98"
1818,47316,USDT,"97185,101704",1
1819,52629,SOL,"330,01395838","161,38"
1820,46779,ADA,"62107,73048618","1,33"
1821,48219,ETH,"6,0689613","3538,84"
1822,49332,BTC,"0,78256444","59042,48"
1823,48024,BTC,"2,96185474","47759,69"
1824,45519,BTC,"0,19988992","54736,82"
1825,51299,BTC,"1,81030193","66762,13"
1826,49101,BTC,"1,81962444","43687,42"
1827,43619,DOT,"251,24188529","9,76"
1828,52651,BNB,"16,59598711","457,77"
1829,50556,XRP,"5586,59250029","0,79"
1830,48631,BTC,"2,75792062","68405,78"
1831,46264,ADA,"19720,89775847","0,88"
1832,49168,XRP,"21049,1762845","0,95"
1833,46429,DOT,"838,94449177","20,79"
1834,48958,XRP,"40728,40190208","1,35"
1835,47074,BNB,"17,54217276","298,78"
1836,48161,SOL,"194,4902897","154,23"
1837,49028,XRP,"39883,97637316","1,65"
1838,50366,DOT,"465,48707313","17,95"
1839,45552,USDT,"72058,9535341",1
1840,47054,USDT,"84243,94508392",1
1841,44436,BTC,"2,64808637","44067,76"
1842,44921,XRP,"10882,26106362","1,48"
1843,49733,BNB,"14,48053437","384,22"
1844,45152,ETH,"5,65508626","3715,87"
1845,52209,BTC,"2,56093319","62015,92"
1846,50114,DOT,"473,37828782","14,64"
1847,48303,XRP,"10215,73497451","1,24"
1848,49464,ETH,"7,85924457","1725,04"
1849,54000,BTC,"1,62971208","41357,69"
1850,52716,USDT,"22985,80921236",1
1851,49136,SOL,"171,02950393","175,45"
1852,43167,ETH,"6,68777539","3516,33"
1853,46735,ADA,"15679,444108","1,4"
1854,47612,BNB,"27,01207542","457,64"
1855,49640,BTC,"1,06738093","40089,65"
1856,47336,SOL,"265,69705903","131,15"
1857,52181,SOL,"497,42374182","138,15"
1858,47681,ADA,"83340,37311083","1,19"
1859,43963,DOT,"480,13303469","21,67"
1860,46573,ETH,"3,02260993","2404,28"
1861,43481,USDT,"22046,2936597",1
1862,43700,SOL,"153,71633989","98,79"
1863,45823,ETH,"9,20675729","2173,6"
1864,47620,BTC,"1,93974877","64678,69"
1865,54356,SOL,"308,14794308","78,88"
1866,44348,ADA,"25547,99147062","0,56"
1867,51700,DOT,"213,5357352","5,11"
1868,51676,BTC,"0,87191035","54177,12"
1869,47334,SOL,"309,16474959","22,88"
1870,44004,DOT,"328,68004096","6,58"
1871,50957,XRP,"20240,52991359","0,58"
1872,44707,BTC,"0,44407303","62573,36"
1873,48552,BTC,"2,67045041","45711,79"
1874,49976,USDT,"5031,88012128",1
1875,54097,BTC,"1,17774508","40488,21"
1876,52909,BNB,"43,71644815","385,83"
1877,46670,USDT,"57978,14156998",1
1878,43629,ADA,"56189,72275121","1,4"
1879,50686,XRP,"32142,78388078","1,68"
1880,52950,BNB,"0,91134534","494,41"
1881,43751,BTC,"0,1075106","41928,06"
1882,54063,XRP,"43021,43387904","1,27"
1883,53876,ETH,"5,42104857","2193,64"
1884,43264,BTC,"0,4773486","43063,93"
1885,52344,DOT,"570,56420933","23,62"
1886,48648,BNB,"9,15442158","399,21"
1887,48891,BNB,"39,86638917","437,48"
1888,53914,ADA,"1096,56877892","0,65"
1889,42723,ETH,"3,10121594","3876,95"
1890,50170,XRP,"12561,66666529","1,37"
1891,46051,BNB,"9,12288988","481,49"
1892,53513,BNB,"17,99540807","481,91"
1893,54325,ADA,"87892,40199475","1,37"
1894,48432,ADA,"80408,32339951","0,99"
1895,47370,BTC,"2,02162812","68589,49"
1896,45386,ETH,"1,81467475","3602,55"
1897,51637,XRP,"3329,69403072","1,53"
1898,43866,SOL,"352,69054488","177,85"
1899,50269,XRP,"36852,97174795","1,32"
1900,46853,DOT,"432,01627105","15,7"
1901,47293,BNB,"13,58305905","362,49"
1902,47719,XRP,"3081,96953342","1,75"
1903,45920,ADA,"97723,22882192","0,54"
1904,53761,SOL,"354,19156616","36,48"
1905,49524,BTC,"0,42619186","52851,02"
1906,53863,USDT,"20409,15455016",1
1907,44794,ETH,"9,85975566","3838,67"
1908,51168,ADA,"6115,21925669","1,18"
1909,43664,ETH,"4,74888486","3463,53"
1910,47093,USDT,"48370,97267875",1
1911,47840,BTC,"1,01337719","68205,31"
1912,51027,BTC,"0,43919032","60953,17"
1913,50542,USDT,"82221,93350948",1
1914,50875,USDT,"6816,43574306",1
1915,45286,BNB,"16,99456555","306,97"
1916,50770,XRP,"16785,74842076","1,47"
1917,47126,DOT,"380,85530497","15,98"
1918,44723,USDT,"99451,32697226",1
1919,48747,USDT,"84271,56600688",1
1920,54503,ETH,"4,53370095","3926,47"
1921,44204,ETH,"4,12004464","3122,18"
1922,51956,DOT,"602,69828203","5,24"
1923,51931,XRP,"22851,56540383","1,53"
1924,49394,ETH,"3,35213305","3890,31"
1925,50045,DOT,"362,03254113","18,43"
1926,52825,BTC,"1,9343632","69184,55"
1927,44217,XRP,"21144,3512544","0,31"
