id,usuario_id,monto,fecha_inicio,fecha_fin,estado,tipo
4349,50652,12046.32,2023-10-11,2027-09-20,Pagado,Automotriz
4350,45798,40946.70,2024-12-17,2025-12-12,Moroso,Estudiantil
4351,47996,37327.25,2024-11-30,2025-05-29,Activo,Automotriz
4352,47618,21982.73,2024-05-18,2027-05-03,Moroso,Hipotecario
4353,53033,29179.64,2024-09-23,2027-09-08,Pagado,Personal
4354,48536,43396.41,2020-12-17,2021-06-15,Moroso,Estudiantil
4355,53471,42766.57,2023-02-09,2024-02-04,Activo,Personal
4356,44144,45926.84,2022-03-24,2024-03-13,Pagado,Automotriz
4357,52506,15804.83,2023-04-25,2026-04-09,Moroso,Estudiantil
4358,43346,8177.69,2024-12-16,2025-06-14,Activo,Personal
4359,53474,10278.54,2021-04-15,2025-03-25,Pagado,Automotriz
4360,46576,34742.27,2021-05-28,2024-05-12,Pagado,Hipotecario
4361,52030,21917.03,2022-01-05,2023-12-26,Pagado,Personal
4362,54294,31140.33,2025-03-01,2026-02-24,Activo,Automotriz
4363,53727,36007.38,2025-02-14,2029-01-24,Moroso,Automotriz
4364,43237,17564.97,2020-08-25,2023-08-10,Pagado,Personal
4365,44918,40818.71,2021-02-22,2022-02-17,Activo,Automotriz
4366,46189,1969.17,2022-05-19,2025-05-03,Moroso,Personal
4367,43610,9647.43,2022-05-27,2022-11-23,Moroso,Automotriz
4368,51583,39648.49,2024-03-12,2024-09-08,Pagado,Automotriz
4369,43877,46355.12,2021-06-21,2023-06-11,Moroso,Hipotecario
4370,51207,32373.38,2022-05-03,2025-04-17,Activo,Automotriz
4371,54608,11863.36,2025-02-28,2029-02-07,Activo,Automotriz
4372,48457,31387.62,2024-04-16,2028-03-26,Pagado,Hipotecario
4373,45414,9169.92,2021-03-15,2022-03-10,Pagado,Estudiantil
4374,45816,45291.67,2021-11-23,2024-11-07,Activo,Hipotecario
4375,44248,35949.38,2020-10-15,2024-09-24,Moroso,Personal
4376,48092,12547.99,2024-06-29,2027-06-14,Pagado,Hipotecario
4377,44204,38891.75,2023-05-30,2027-05-09,Activo,Personal
4378,50412,2711.00,2020-11-28,2021-05-27,Moroso,Personal
4379,51254,26045.08,2021-05-01,2023-04-21,Activo,Hipotecario
4380,51624,34334.67,2021-03-18,2025-02-25,Moroso,Automotriz
4381,43614,41396.49,2021-01-18,2022-01-13,Pagado,Automotriz
4382,51548,26784.89,2022-02-07,2022-08-06,Moroso,Hipotecario
4383,42658,33682.33,2022-09-24,2025-09-08,Moroso,Automotriz
4384,47490,14337.26,2025-05-02,2028-04-16,Activo,Automotriz
4385,53068,37706.95,2021-03-09,2025-02-16,Moroso,Personal
4386,45092,41961.98,2025-06-24,2028-06-08,Moroso,Personal
4387,47697,47576.63,2022-07-11,2023-01-07,Activo,Automotriz
4388,49219,17846.32,2022-10-15,2025-09-29,Moroso,Automotriz
4389,46158,5502.01,2024-01-21,2026-01-10,Pagado,Estudiantil
4390,45105,39166.57,2023-11-21,2024-05-19,Moroso,Hipotecario
4391,48052,32757.67,2024-06-04,2026-05-25,Pagado,Automotriz
4392,48033,35884.90,2024-01-11,2025-12-31,Moroso,Estudiantil
4393,48279,16299.75,2024-04-09,2024-10-06,Pagado,Hipotecario
4394,45005,34279.08,2023-04-13,2025-04-02,Pagado,Hipotecario
4395,53864,6139.64,2020-09-24,2024-09-03,Pagado,Automotriz
4396,43481,5343.25,2023-11-26,2024-11-20,Moroso,Personal
4397,53396,48094.82,2021-08-05,2022-02-01,Pagado,Estudiantil
4398,47369,22439.05,2025-02-19,2026-02-14,Moroso,Personal
4399,53774,32427.96,2020-08-21,2021-08-16,Moroso,Hipotecario
4400,44676,31162.66,2021-02-15,2025-01-25,Activo,Estudiantil
4401,45423,30362.70,2025-07-27,2027-07-17,Pagado,Personal
4402,46197,5409.43,2020-12-22,2022-12-12,Activo,Hipotecario
4403,43428,37779.18,2021-03-16,2022-03-11,Moroso,Hipotecario
4404,51177,13087.58,2023-08-19,2027-07-29,Moroso,Hipotecario
4405,52356,18506.76,2024-11-12,2025-05-11,Activo,Hipotecario
4406,47960,1063.87,2021-06-28,2024-06-12,Moroso,Estudiantil
4407,49417,11744.02,2023-01-20,2025-01-09,Activo,Hipotecario
4408,46129,8692.37,2023-02-25,2026-02-09,Moroso,Estudiantil
4409,53647,32459.97,2021-04-28,2024-04-12,Activo,Hipotecario
4410,46511,40885.59,2022-12-25,2025-12-09,Activo,Hipotecario
4411,43356,39304.81,2024-04-23,2025-04-18,Pagado,Hipotecario
4412,46732,15811.64,2023-11-01,2027-10-11,Moroso,Personal
4413,46118,4190.23,2023-12-13,2026-11-27,Activo,Hipotecario
4414,44417,25051.36,2020-11-06,2022-10-27,Moroso,Automotriz
4415,52610,43612.80,2024-08-14,2026-08-04,Moroso,Personal
4416,43587,47659.15,2021-12-01,2025-11-10,Activo,Hipotecario
4417,46554,37832.11,2025-02-15,2027-02-05,Activo,Automotriz
4418,49466,41013.05,2022-06-17,2023-06-12,Moroso,Personal
4419,51968,16466.79,2021-09-30,2024-09-14,Activo,Estudiantil
4420,46613,16055.91,2023-11-30,2027-11-09,Pagado,Estudiantil
4421,44569,45629.53,2025-03-25,2028-03-09,Moroso,Hipotecario
4422,46088,21412.73,2023-02-05,2027-01-15,Pagado,Automotriz
4423,51151,7140.86,2021-10-24,2022-10-19,Activo,Estudiantil
4424,48802,46533.46,2023-02-15,2027-01-25,Activo,Estudiantil
4425,44989,2140.03,2023-10-06,2024-04-03,Moroso,Personal
4426,44370,38745.33,2020-09-06,2022-08-27,Pagado,Personal
4427,54386,29950.51,2025-04-18,2028-04-02,Moroso,Estudiantil
4428,51828,43711.28,2025-04-23,2029-04-02,Moroso,Automotriz
4429,54000,2676.91,2021-10-16,2023-10-06,Pagado,Automotriz
4430,53819,29027.97,2021-08-20,2024-08-04,Activo,Personal
4431,43928,13731.90,2020-12-10,2021-06-08,Activo,Hipotecario
4432,48399,28313.67,2020-08-18,2021-08-13,Moroso,Personal
4433,53432,33462.00,2025-06-17,2028-06-01,Moroso,Automotriz
4434,52144,10700.67,2023-12-10,2024-06-07,Moroso,Personal
4435,43822,12968.22,2025-02-26,2029-02-05,Moroso,Estudiantil
4436,53654,1379.22,2025-03-31,2026-03-26,Activo,Automotriz
4437,44974,39006.05,2021-04-24,2023-04-14,Activo,Personal
4438,54450,11267.88,2023-03-07,2027-02-14,Pagado,Hipotecario
4439,50098,30606.62,2022-05-17,2023-05-12,Activo,Personal
4440,52132,32340.29,2023-07-07,2024-01-03,Activo,Personal
4441,45750,40322.30,2022-05-22,2025-05-06,Pagado,Hipotecario
4442,52368,46211.27,2024-02-06,2028-01-16,Moroso,Estudiantil
4443,54185,14970.75,2024-12-12,2028-11-21,Pagado,Automotriz
4444,47646,29702.83,2021-10-19,2023-10-09,Pagado,Hipotecario
4445,46848,42068.86,2021-12-16,2025-11-25,Activo,Estudiantil
4446,43743,26290.66,2022-02-25,2023-02-20,Activo,Estudiantil
4447,49255,25264.18,2022-06-19,2023-06-14,Activo,Personal
4448,49016,9416.45,2022-09-27,2025-09-11,Pagado,Hipotecario
4449,54033,25420.27,2022-03-29,2026-03-08,Pagado,Estudiantil
4450,44615,15981.45,2021-07-25,2023-07-15,Pagado,Personal
4451,46685,15455.96,2022-02-17,2022-08-16,Activo,Hipotecario
4452,48608,4184.62,2025-05-31,2025-11-27,Moroso,Automotriz
4453,43280,42087.12,2021-01-18,2024-12-28,Activo,Personal
4454,47706,21207.57,2025-04-04,2029-03-14,Activo,Automotriz
4455,46370,49075.55,2024-07-06,2025-01-02,Pagado,Personal
4456,49662,18229.66,2025-04-06,2029-03-16,Activo,Estudiantil
4457,46599,2850.83,2021-03-18,2024-03-02,Activo,Automotriz
4458,45358,23500.65,2023-01-23,2027-01-02,Activo,Estudiantil
4459,49704,16489.89,2021-02-28,2021-08-27,Pagado,Personal
4460,48718,40175.69,2022-09-20,2023-09-15,Moroso,Hipotecario
4461,53628,18069.32,2021-06-04,2024-05-19,Pagado,Personal
4462,48778,14090.56,2022-04-08,2023-04-03,Activo,Personal
4463,54437,33299.11,2025-07-11,2029-06-20,Activo,Personal
4464,47047,30483.55,2024-09-24,2028-09-03,Pagado,Personal
4465,46979,32160.59,2023-05-27,2025-05-16,Pagado,Personal
4466,44014,21184.78,2023-08-17,2026-08-01,Moroso,Hipotecario
4467,50108,7811.42,2021-09-05,2024-08-20,Activo,Estudiantil
4468,42775,42412.71,2022-08-01,2025-07-16,Moroso,Estudiantil
4469,51588,35228.46,2021-06-09,2023-05-30,Activo,Estudiantil
4470,48929,46713.75,2023-01-05,2026-12-15,Moroso,Personal
4471,50848,7185.91,2021-03-07,2025-02-14,Activo,Personal
4472,45957,22205.15,2022-03-27,2026-03-06,Moroso,Estudiantil
4473,50415,21820.49,2023-04-17,2025-04-06,Moroso,Automotriz
4474,47024,8845.46,2024-09-20,2027-09-05,Pagado,Hipotecario
4475,49875,24047.98,2024-06-03,2026-05-24,Pagado,Automotriz
4476,53322,39826.27,2023-05-20,2026-05-04,Moroso,Estudiantil
4477,52546,19882.20,2023-03-10,2026-02-22,Moroso,Estudiantil
4478,51917,17402.30,2025-07-22,2027-07-12,Activo,Automotriz
4479,48830,36882.87,2021-11-19,2024-11-03,Pagado,Automotriz
4480,43112,22135.43,2025-05-26,2027-05-16,Moroso,Automotriz
4481,49941,20494.83,2025-05-30,2025-11-26,Activo,Automotriz
4482,46002,22033.70,2023-09-09,2024-09-03,Pagado,Estudiantil
4483,51350,7321.36,2023-04-12,2027-03-22,Pagado,Automotriz
4484,49692,7038.13,2024-03-25,2026-03-15,Activo,Estudiantil
4485,49033,13696.46,2022-01-08,2023-01-03,Moroso,Hipotecario
4486,51927,19162.32,2020-08-18,2021-02-14,Moroso,Automotriz
4487,50147,29227.77,2023-04-03,2024-03-28,Activo,Automotriz
4488,51848,10695.64,2022-09-06,2023-03-05,Moroso,Automotriz
4489,43404,31568.53,2022-06-22,2023-06-17,Activo,Hipotecario
4490,51607,23397.58,2024-04-18,2028-03-28,Activo,Estudiantil
4491,54095,43345.39,2022-12-10,2026-11-19,Moroso,Estudiantil
4492,51472,26478.51,2023-08-24,2024-08-18,Moroso,Personal
4493,49955,39304.70,2021-09-24,2022-09-19,Moroso,Personal
4494,44548,40082.71,2023-05-30,2026-05-14,Pagado,Automotriz
4495,49918,21932.15,2024-09-02,2025-03-01,Moroso,Estudiantil
4496,51284,31737.59,2024-07-11,2025-01-07,Activo,Hipotecario
4497,43762,33929.62,2024-05-17,2026-05-07,Activo,Automotriz
4498,44718,21224.29,2023-08-22,2027-08-01,Pagado,Personal
4499,43898,13893.21,2023-03-10,2027-02-17,Pagado,Estudiantil
4500,48473,12756.60,2024-09-23,2027-09-08,Moroso,Automotriz
4501,44237,1364.72,2025-04-12,2025-10-09,Moroso,Personal
4502,43828,45196.85,2021-07-07,2022-01-03,Moroso,Automotriz
4503,44765,31057.83,2022-01-31,2024-01-21,Activo,Personal
4504,51388,43347.00,2021-04-14,2022-04-09,Moroso,Estudiantil
4505,44587,28212.92,2022-12-22,2026-12-01,Moroso,Automotriz
4506,51607,44271.82,2021-10-11,2022-10-06,Moroso,Personal
4507,53838,12728.33,2025-03-03,2027-02-21,Pagado,Personal
4508,46103,45605.01,2022-04-05,2022-10-02,Pagado,Estudiantil
4509,49739,29385.10,2022-10-29,2023-04-27,Moroso,Automotriz
4510,54266,37627.00,2021-03-28,2021-09-24,Moroso,Hipotecario
4511,51193,48054.93,2021-03-25,2022-03-20,Pagado,Automotriz
4512,44149,39256.44,2020-09-29,2021-09-24,Pagado,Hipotecario
4513,52852,16124.58,2024-11-25,2028-11-04,Activo,Personal
4514,44312,32179.24,2020-11-07,2021-05-06,Pagado,Estudiantil
4515,43573,11326.55,2025-07-15,2026-01-11,Moroso,Personal
4516,44651,25373.38,2025-07-06,2026-07-01,Moroso,Hipotecario
4517,48110,3036.29,2024-01-13,2025-01-07,Moroso,Hipotecario
4518,49706,11888.86,2022-05-26,2023-05-21,Pagado,Automotriz
4519,42855,28318.48,2020-11-24,2021-05-23,Pagado,Hipotecario
4520,50062,47625.60,2025-04-12,2027-04-02,Activo,Hipotecario
4521,47079,10014.32,2022-10-21,2024-10-10,Activo,Hipotecario
4522,46964,48472.06,2025-03-18,2025-09-14,Pagado,Hipotecario
4523,47085,16315.75,2025-03-06,2027-02-24,Activo,Automotriz
4524,54605,46067.45,2024-08-08,2026-07-29,Pagado,Estudiantil
4525,54255,47832.61,2021-11-07,2025-10-17,Pagado,Automotriz
4526,44062,5486.82,2023-09-13,2026-08-28,Pagado,Estudiantil
4527,49440,47213.32,2023-12-05,2027-11-14,Activo,Hipotecario
4528,51815,6669.86,2022-06-27,2026-06-06,Moroso,Estudiantil
4529,48936,26781.58,2023-01-24,2024-01-19,Activo,Hipotecario
4530,50584,36061.67,2021-09-22,2025-09-01,Pagado,Estudiantil
4531,42871,43176.27,2024-07-16,2025-07-11,Activo,Hipotecario
4532,42732,37844.24,2024-11-06,2026-10-27,Pagado,Hipotecario
4533,43464,47851.04,2024-12-05,2026-11-25,Pagado,Automotriz
4534,54362,48376.66,2021-05-11,2023-05-01,Activo,Personal
4535,49321,26105.61,2023-12-18,2024-06-15,Moroso,Hipotecario
4536,44621,4890.90,2023-09-07,2024-09-01,Pagado,Estudiantil
4537,47644,16682.25,2024-11-10,2025-05-09,Pagado,Hipotecario
4538,45363,19276.63,2020-09-04,2023-08-20,Activo,Personal
4539,48465,19366.40,2022-08-15,2024-08-04,Moroso,Estudiantil
4540,51369,24698.64,2021-12-31,2024-12-15,Pagado,Hipotecario
4541,48061,36467.56,2024-12-17,2026-12-07,Activo,Automotriz
4542,44358,49641.50,2021-10-13,2022-10-08,Moroso,Hipotecario
4543,52167,46536.14,2024-05-20,2027-05-05,Pagado,Personal
4544,52673,39298.02,2021-12-10,2024-11-24,Pagado,Estudiantil
4545,43104,46457.47,2022-02-10,2024-01-31,Activo,Hipotecario
4546,53004,41940.72,2025-05-28,2028-05-12,Activo,Hipotecario
4547,45907,16751.73,2025-05-26,2028-05-10,Moroso,Personal
4548,52739,48948.90,2021-10-31,2025-10-10,Pagado,Personal
4549,50211,46217.30,2024-09-13,2027-08-29,Pagado,Estudiantil
4550,51908,19199.70,2023-08-22,2024-02-18,Activo,Automotriz
4551,43409,29449.86,2020-12-06,2022-11-26,Activo,Hipotecario
4552,45700,10752.22,2022-06-13,2025-05-28,Moroso,Automotriz
4553,49713,43377.43,2024-09-26,2027-09-11,Pagado,Personal
4554,51657,3636.64,2022-07-24,2025-07-08,Activo,Estudiantil
4555,51747,13891.84,2021-02-14,2024-01-30,Moroso,Automotriz
4556,46036,4584.40,2022-11-02,2026-10-12,Pagado,Estudiantil
4557,44059,8711.40,2023-09-24,2024-09-18,Activo,Estudiantil
4558,43443,42777.96,2022-07-31,2023-01-27,Activo,Personal
4559,43447,30354.59,2020-12-14,2021-06-12,Moroso,Automotriz
4560,48508,8374.07,2022-05-07,2024-04-26,Moroso,Estudiantil
4561,50999,49479.39,2024-12-29,2026-12-19,Pagado,Automotriz
4562,52638,32544.53,2023-08-30,2024-08-24,Pagado,Personal
4563,49683,46865.86,2023-11-21,2027-10-31,Moroso,Hipotecario
4564,53233,22744.13,2024-08-01,2027-07-17,Pagado,Automotriz
4565,44393,45281.54,2024-06-15,2026-06-05,Moroso,Estudiantil
4566,49808,4296.16,2020-12-25,2021-12-20,Activo,Personal
4567,46729,13393.66,2020-12-04,2021-11-29,Moroso,Personal
4568,48723,27363.95,2023-05-06,2024-04-30,Moroso,Personal
4569,47930,48547.44,2021-06-19,2024-06-03,Activo,Estudiantil
4570,46296,40310.64,2025-01-08,2028-12-18,Activo,Personal
4571,45126,22791.45,2022-11-30,2024-11-19,Pagado,Hipotecario
4572,53163,30059.98,2022-10-30,2026-10-09,Pagado,Automotriz
4573,51052,32815.94,2025-07-05,2026-06-30,Pagado,Personal
4574,53920,33408.83,2025-03-21,2029-02-28,Activo,Estudiantil
4575,50814,4754.97,2025-06-09,2027-05-30,Activo,Estudiantil
4576,47295,36845.27,2022-01-25,2024-01-15,Pagado,Automotriz
4577,51019,37937.97,2023-10-17,2027-09-26,Moroso,Hipotecario
4578,49521,41835.19,2023-10-23,2026-10-07,Pagado,Estudiantil
4579,46496,1795.14,2023-09-11,2025-08-31,Moroso,Estudiantil
4580,49519,11089.84,2025-08-02,2029-07-12,Moroso,Hipotecario
4581,46591,9780.61,2021-04-01,2024-03-16,Pagado,Hipotecario
4582,48703,37998.83,2024-12-25,2027-12-10,Pagado,Estudiantil
4583,48149,34142.51,2022-09-23,2026-09-02,Activo,Estudiantil
4584,48570,30202.49,2023-10-16,2024-04-13,Activo,Estudiantil
4585,50346,31903.56,2022-06-26,2024-06-15,Activo,Personal
4586,54153,21829.31,2024-12-24,2026-12-14,Moroso,Personal
4587,44266,10618.56,2024-01-15,2026-12-30,Moroso,Estudiantil
4588,53497,34432.27,2023-08-04,2026-07-19,Activo,Automotriz
4589,51954,28184.00,2023-07-10,2024-07-04,Moroso,Personal
4590,44320,49428.79,2024-09-23,2025-09-18,Activo,Automotriz
4591,47824,2546.84,2024-09-08,2025-03-07,Activo,Estudiantil
4592,53755,26019.96,2020-08-23,2021-08-18,Moroso,Hipotecario
4593,51485,26186.90,2024-11-09,2028-10-19,Pagado,Personal
4594,49310,48317.80,2021-10-08,2023-09-28,Moroso,Estudiantil
4595,51766,46076.65,2024-04-30,2028-04-09,Pagado,Automotriz
4596,51618,6833.75,2021-12-30,2022-06-28,Pagado,Hipotecario
4597,52683,15542.31,2022-07-18,2023-01-14,Moroso,Automotriz
4598,51089,9034.62,2021-03-30,2021-09-26,Pagado,Personal
4599,48844,4682.51,2024-12-18,2028-11-27,Pagado,Estudiantil
4600,47797,48552.34,2022-12-23,2025-12-07,Activo,Automotriz
4601,46984,43491.48,2022-05-22,2024-05-11,Moroso,Hipotecario
4602,43471,23321.90,2021-11-12,2025-10-22,Activo,Hipotecario
4603,50617,5274.49,2022-03-06,2023-03-01,Moroso,Personal
4604,45928,13330.87,2021-12-04,2022-06-02,Moroso,Automotriz
4605,46671,9128.95,2023-09-02,2024-08-27,Moroso,Automotriz
4606,45148,2269.88,2021-08-05,2023-07-26,Pagado,Personal
4607,47796,28326.67,2022-07-19,2023-01-15,Moroso,Automotriz
4608,54521,16379.95,2024-02-12,2026-02-01,Moroso,Hipotecario
4609,47826,29087.71,2023-05-25,2023-11-21,Moroso,Hipotecario
4610,42805,30906.91,2021-07-21,2025-06-30,Moroso,Personal
4611,46213,14697.66,2024-09-07,2027-08-23,Pagado,Automotriz
4612,43970,16613.01,2024-08-29,2025-02-25,Activo,Automotriz
4613,47372,46912.87,2024-08-30,2026-08-20,Moroso,Hipotecario
4614,49527,44276.05,2022-05-19,2026-04-28,Activo,Automotriz
4615,53202,3442.49,2021-12-16,2023-12-06,Activo,Automotriz
4616,50548,46622.06,2024-01-31,2028-01-10,Pagado,Estudiantil
4617,43460,3652.14,2020-10-11,2024-09-20,Pagado,Hipotecario
4618,47311,32119.86,2022-08-30,2025-08-14,Moroso,Automotriz
4619,52871,1883.83,2020-12-15,2022-12-05,Moroso,Automotriz
4620,54118,1001.89,2021-09-04,2022-08-30,Activo,Personal
4621,45214,14154.98,2025-06-19,2028-06-03,Moroso,Hipotecario
4622,43708,19660.03,2021-12-16,2022-12-11,Activo,Hipotecario
4623,43746,4102.19,2021-09-25,2025-09-04,Moroso,Estudiantil
4624,50400,14210.99,2024-12-12,2027-11-27,Moroso,Hipotecario
4625,46850,25986.16,2020-12-02,2022-11-22,Moroso,Personal
4626,47812,35231.72,2025-06-15,2025-12-12,Activo,Estudiantil
4627,49784,16703.98,2021-11-02,2024-10-17,Moroso,Personal
4628,43114,37637.81,2021-01-23,2022-01-18,Activo,Estudiantil
4629,44533,16087.22,2022-01-01,2023-12-22,Activo,Hipotecario
4630,45309,13406.03,2022-10-14,2025-09-28,Pagado,Personal
4631,48959,38099.57,2022-02-13,2023-02-08,Pagado,Hipotecario
4632,53082,15913.63,2024-12-25,2026-12-15,Moroso,Hipotecario
4633,44119,19800.02,2024-01-14,2024-07-12,Activo,Estudiantil
4634,50004,5363.02,2025-05-20,2027-05-10,Pagado,Hipotecario
4635,44393,39132.06,2020-09-29,2021-03-28,Pagado,Automotriz
4636,47490,44465.21,2022-12-31,2023-12-26,Pagado,Hipotecario
4637,46591,11042.84,2021-04-26,2022-04-21,Activo,Personal
4638,47668,10985.16,2022-06-06,2022-12-03,Pagado,Estudiantil
4639,43843,3729.24,2024-05-29,2024-11-25,Pagado,Hipotecario
4640,47915,42638.69,2024-08-06,2027-07-22,Pagado,Hipotecario
4641,53482,10451.69,2024-09-07,2027-08-23,Activo,Automotriz
4642,51617,19662.75,2022-01-14,2024-01-04,Activo,Personal
4643,44637,43603.57,2022-06-15,2026-05-25,Pagado,Estudiantil
4644,44120,16529.83,2024-01-31,2025-01-25,Moroso,Automotriz
4645,51760,16944.87,2021-10-20,2025-09-29,Activo,Hipotecario
4646,52826,37556.63,2025-07-18,2027-07-08,Pagado,Personal
4647,52972,40047.67,2022-02-19,2022-08-18,Activo,Automotriz
4648,53458,29055.62,2024-12-07,2025-12-02,Activo,Personal
4649,48775,45999.82,2022-11-02,2026-10-12,Pagado,Automotriz
4650,46880,47752.03,2022-01-06,2025-12-16,Pagado,Estudiantil
4651,51749,41461.36,2023-07-03,2023-12-30,Moroso,Personal
4652,47977,41538.90,2024-06-11,2025-06-06,Moroso,Hipotecario
4653,45477,4385.52,2021-03-04,2023-02-22,Pagado,Estudiantil
4654,53459,29135.70,2022-07-18,2026-06-27,Pagado,Estudiantil
4655,45525,6013.02,2023-10-22,2024-04-19,Pagado,Estudiantil
4656,51897,47910.73,2023-11-13,2024-05-11,Activo,Automotriz
4657,50769,18756.86,2021-09-17,2022-03-16,Pagado,Hipotecario
4658,47413,39765.77,2021-07-06,2025-06-15,Moroso,Automotriz
4659,47181,27544.36,2020-09-23,2021-03-22,Pagado,Personal
4660,49636,27135.56,2022-04-23,2026-04-02,Activo,Estudiantil
4661,46980,20376.95,2025-01-13,2025-07-12,Activo,Personal
4662,50240,28941.12,2024-11-16,2025-05-15,Activo,Hipotecario
4663,49468,35482.83,2024-02-28,2024-08-26,Pagado,Hipotecario
4664,43119,46201.43,2021-11-10,2025-10-20,Moroso,Personal
4665,50143,11152.73,2021-05-29,2024-05-13,Activo,Estudiantil
4666,46646,2278.91,2022-02-05,2024-01-26,Moroso,Hipotecario
4667,50515,1503.89,2024-08-20,2025-02-16,Pagado,Hipotecario
4668,50162,16754.90,2020-12-02,2023-11-17,Activo,Personal
4669,52223,22313.14,2025-02-09,2029-01-19,Activo,Hipotecario
4670,44506,35608.32,2024-11-13,2028-10-23,Moroso,Hipotecario
4671,44806,13211.15,2021-08-03,2022-07-29,Activo,Hipotecario
4672,43210,47565.40,2021-05-19,2021-11-15,Pagado,Hipotecario
4673,52688,13493.29,2024-09-09,2026-08-30,Pagado,Personal
4674,44926,24989.12,2021-09-11,2025-08-21,Moroso,Automotriz
4675,51946,47183.57,2025-03-05,2026-02-28,Moroso,Automotriz
4676,50398,8550.79,2020-08-06,2023-07-22,Activo,Hipotecario
4677,49350,35020.95,2024-04-04,2028-03-14,Activo,Hipotecario
4678,46648,45671.55,2025-01-10,2026-01-05,Moroso,Hipotecario
4679,53690,49445.67,2024-03-02,2027-02-15,Moroso,Automotriz
4680,53116,37059.42,2023-09-27,2025-09-16,Pagado,Hipotecario
4681,43873,4413.87,2020-12-15,2021-06-13,Moroso,Hipotecario
4682,44262,46529.34,2025-02-04,2028-01-20,Moroso,Hipotecario
4683,49905,31500.93,2024-03-27,2027-03-12,Activo,Hipotecario
4684,53024,30982.76,2022-07-16,2026-06-25,Activo,Estudiantil
4685,50748,16192.34,2024-09-08,2026-08-29,Activo,Automotriz
4686,48706,11116.62,2023-10-31,2025-10-20,Activo,Personal
4687,54302,10312.19,2023-07-28,2027-07-07,Moroso,Automotriz
4688,49051,9454.97,2025-06-27,2027-06-17,Activo,Hipotecario
4689,44998,24189.88,2021-06-02,2021-11-29,Pagado,Automotriz
4690,54128,23275.04,2024-03-16,2025-03-11,Pagado,Automotriz
4691,45154,20585.51,2021-09-22,2022-03-21,Moroso,Estudiantil
4692,49311,14608.48,2022-10-02,2024-09-21,Pagado,Hipotecario
4693,50544,26796.13,2024-08-24,2025-08-19,Pagado,Estudiantil
4694,52146,16398.80,2022-07-26,2023-07-21,Activo,Estudiantil
4695,51474,27048.06,2021-04-20,2024-04-04,Moroso,Automotriz
4696,49890,33887.58,2022-12-31,2023-06-29,Moroso,Personal
4697,46590,18951.02,2025-03-19,2025-09-15,Activo,Personal
4698,48773,24682.06,2024-01-24,2024-07-22,Moroso,Estudiantil
4699,47904,12713.35,2022-10-12,2025-09-26,Moroso,Automotriz
4700,50988,34985.52,2022-03-13,2022-09-09,Moroso,Automotriz
4701,42697,30791.31,2020-08-19,2023-08-04,Moroso,Automotriz
4702,42805,34836.71,2020-08-25,2024-08-04,Activo,Automotriz
4703,46416,14403.84,2025-07-03,2028-06-17,Moroso,Estudiantil
4704,53346,34566.77,2025-01-12,2027-01-02,Moroso,Personal
4705,52219,24244.46,2021-08-04,2024-07-19,Pagado,Personal
4706,49732,5284.04,2025-01-03,2025-12-29,Pagado,Hipotecario
4707,45446,18926.64,2020-08-25,2021-08-20,Moroso,Automotriz
4708,54173,14424.25,2023-10-12,2026-09-26,Pagado,Automotriz
4709,48675,24415.21,2022-05-03,2023-04-28,Activo,Personal
4710,47410,10287.94,2023-04-11,2025-03-31,Moroso,Estudiantil
4711,47665,25791.90,2024-01-25,2025-01-19,Moroso,Automotriz
4712,42792,17720.52,2023-09-02,2024-08-27,Moroso,Hipotecario
4713,53258,20523.26,2021-06-30,2024-06-14,Activo,Automotriz
4714,46664,15118.99,2021-11-26,2022-05-25,Pagado,Personal
4715,48349,28912.55,2024-03-18,2028-02-26,Pagado,Automotriz
4716,53017,39726.69,2025-07-26,2028-07-10,Activo,Automotriz
4717,42671,13162.17,2022-09-30,2023-03-29,Moroso,Personal
4718,50902,23755.43,2022-10-23,2023-10-18,Activo,Estudiantil
4719,50874,41935.75,2025-02-23,2025-08-22,Pagado,Automotriz
4720,54438,24386.11,2024-03-10,2025-03-05,Moroso,Estudiantil
4721,51738,40131.60,2025-05-23,2028-05-07,Moroso,Hipotecario
4722,54021,19612.52,2023-09-13,2025-09-02,Moroso,Hipotecario
4723,51579,35865.56,2022-12-07,2026-11-16,Pagado,Hipotecario
4724,52429,18077.84,2023-12-20,2026-12-04,Moroso,Estudiantil
4725,45909,42754.50,2022-04-27,2026-04-06,Pagado,Personal
4726,50393,14354.43,2024-02-07,2027-01-22,Moroso,Hipotecario
4727,50226,10389.78,2025-04-14,2028-03-29,Pagado,Hipotecario
4728,44559,6070.32,2025-05-01,2026-04-26,Activo,Personal
4729,47596,31879.30,2024-09-09,2026-08-30,Moroso,Estudiantil
4730,53325,44141.72,2022-02-09,2023-02-04,Pagado,Estudiantil
4731,54426,32367.22,2023-09-27,2024-03-25,Pagado,Personal
4732,44788,9572.02,2025-05-06,2028-04-20,Activo,Estudiantil
4733,53735,27047.20,2025-04-23,2028-04-07,Moroso,Automotriz
4734,43534,36324.92,2024-09-13,2027-08-29,Activo,Automotriz
4735,49621,45207.04,2022-09-30,2025-09-14,Moroso,Automotriz
4736,50666,32725.59,2023-03-13,2024-03-07,Moroso,Hipotecario
4737,44663,49825.76,2025-07-02,2025-12-29,Pagado,Automotriz
4738,44655,19999.89,2023-07-08,2024-01-04,Moroso,Personal
4739,53852,29225.32,2023-12-22,2027-12-01,Moroso,Hipotecario
