id,usuario_id,tipo_activo,descripcion,monto
1203,51891,ahorro,Activos financieros,46473.30
1204,46020,ahorro,Activos financieros,1689.71
1205,53566,ahorro,Activos financieros,20214.24
1206,48593,plan de jubilación,Activos financieros,173139.89
1207,51354,ahorro,Activos financieros,58441.22
1208,48544,ahorro,Activos financieros,2669.12
1209,44169,ahorro,Activos financieros,90298.36
1210,44047,ahorro,Activos financieros,9651.87
1211,53084,ahorro,Activos financieros,4748.28
1212,52515,ahorro,Activos financieros,17214.93
1213,44372,plan de jubilación,Activos financieros,206312.92
1214,49542,plan de jubilación,Activos financieros,12223.16
1215,50437,plan de jubilación,Activos financieros,47337.77
1216,43375,ahorro,Activos financieros,27860.69
1217,46528,ahorro,Activos financieros,3947.62
1218,45382,inversiones,Activos financieros,74489.65
1219,44266,plan de jubilación,Activos financieros,105938.09
1220,46565,plan de jubilación,Activos financieros,19939.87
1221,49479,plan de jubilación,Activos financieros,38622.82
1222,51716,inversiones,Activos financieros,265511.10
1223,48529,ahorro,Activos financieros,63260.06
1224,54078,ahorro,Activos financieros,98945.66
1225,47845,plan de jubilación,Activos financieros,122522.69
1226,53180,plan de jubilación,Activos financieros,228605.87
1227,45149,plan de jubilación,Activos financieros,100153.41
1228,47783,ahorro,Activos financieros,32228.32
1229,54564,ahorro,Activos financieros,89628.60
1230,48819,ahorro,Activos financieros,80961.06
1231,44885,inversiones,Activos financieros,107872.43
1232,50110,ahorro,Activos financieros,97411.00
1233,44898,ahorro,Activos financieros,65858.01
1234,50030,inversiones,Activos financieros,245069.26
1235,48537,ahorro,Activos financieros,57781.36
1236,49675,plan de jubilación,Activos financieros,234125.48
1237,48359,ahorro,Activos financieros,24036.84
1238,54043,inversiones,Activos financieros,209590.34
1239,53828,ahorro,Activos financieros,70493.56
1240,46285,inversiones,Activos financieros,169518.34
1241,52342,ahorro,Activos financieros,83751.34
1242,43756,inversiones,Activos financieros,93406.87
1243,47327,ahorro,Activos financieros,9480.61
1244,49185,inversiones,Activos financieros,66423.87
1245,53507,plan de jubilación,Activos financieros,5167.46
1246,51785,ahorro,Activos financieros,80741.32
1247,47471,inversiones,Activos financieros,54060.50
1248,52381,ahorro,Activos financieros,2680.33
1249,44707,inversiones,Activos financieros,275250.02
1250,43998,inversiones,Activos financieros,258340.17
1251,47208,plan de jubilación,Activos financieros,177611.81
1252,50023,plan de jubilación,Activos financieros,148574.08
1253,45646,plan de jubilación,Activos financieros,84037.79
1254,52491,inversiones,Activos financieros,284659.37
1255,47669,plan de jubilación,Activos financieros,164049.17
1256,46108,inversiones,Activos financieros,290654.13
1257,52690,inversiones,Activos financieros,236310.55
1258,46459,inversiones,Activos financieros,177096.10
1259,47043,plan de jubilación,Activos financieros,80171.69
1260,47274,plan de jubilación,Activos financieros,36200.35
1261,46088,ahorro,Activos financieros,94904.42
1262,52391,plan de jubilación,Activos financieros,213435.46
1263,44344,ahorro,Activos financieros,18617.13
1264,42921,inversiones,Activos financieros,67047.68
1265,52744,ahorro,Activos financieros,93700.44
1266,47370,plan de jubilación,Activos financieros,187609.12
1267,52807,plan de jubilación,Activos financieros,245683.02
1268,53666,inversiones,Activos financieros,265710.76
1269,47975,inversiones,Activos financieros,201337.35
1270,43345,plan de jubilación,Activos financieros,114424.33
1271,44399,ahorro,Activos financieros,25329.32
1272,52675,plan de jubilación,Activos financieros,67881.20
1273,43865,inversiones,Activos financieros,1383.07
1274,53825,plan de jubilación,Activos financieros,184483.20
1275,50604,plan de jubilación,Activos financieros,125805.09
1276,54241,plan de jubilación,Activos financieros,138775.87
1277,45552,plan de jubilación,Activos financieros,198238.85
1278,47257,inversiones,Activos financieros,227714.82
1279,46733,ahorro,Activos financieros,45403.10
1280,50174,plan de jubilación,Activos financieros,9919.11
1281,47839,ahorro,Activos financieros,7882.94
1282,47418,plan de jubilación,Activos financieros,44421.60
1283,53114,inversiones,Activos financieros,282608.41
1284,51237,plan de jubilación,Activos financieros,150537.48
1285,45998,plan de jubilación,Activos financieros,177603.64
1286,43187,inversiones,Activos financieros,50334.16
1287,48536,ahorro,Activos financieros,5828.80
1288,46886,ahorro,Activos financieros,97452.64
1289,47506,inversiones,Activos financieros,166679.62
1290,50317,inversiones,Activos financieros,80314.17
1291,52225,plan de jubilación,Activos financieros,63199.33
1292,49300,plan de jubilación,Activos financieros,145083.60
1293,51269,ahorro,Activos financieros,5923.23
1294,53211,plan de jubilación,Activos financieros,26468.95
1295,44316,inversiones,Activos financieros,180464.44
1296,48129,ahorro,Activos financieros,3060.70
1297,48388,inversiones,Activos financieros,88251.63
1298,48141,plan de jubilación,Activos financieros,211723.42
1299,43378,plan de jubilación,Activos financieros,120381.39
1300,53536,plan de jubilación,Activos financieros,27328.53
1301,51824,plan de jubilación,Activos financieros,50295.90
1302,52984,plan de jubilación,Activos financieros,50712.82
1303,49778,plan de jubilación,Activos financieros,112736.40
1304,51466,ahorro,Activos financieros,83789.34
1305,51908,ahorro,Activos financieros,15537.50
1306,53526,inversiones,Activos financieros,29914.08
1307,45066,plan de jubilación,Activos financieros,203004.14
1308,48566,inversiones,Activos financieros,69026.31
1309,51495,plan de jubilación,Activos financieros,205509.28
1310,50971,inversiones,Activos financieros,206433.31
1311,48629,inversiones,Activos financieros,264614.51
1312,46544,plan de jubilación,Activos financieros,24343.99
1313,48642,ahorro,Activos financieros,50459.10
1314,52284,inversiones,Activos financieros,203582.93
1315,43208,ahorro,Activos financieros,12468.05
1316,42730,ahorro,Activos financieros,94931.62
1317,45528,ahorro,Activos financieros,80941.84
1318,50167,ahorro,Activos financieros,42625.80
1319,46058,plan de jubilación,Activos financieros,54470.22
1320,49626,ahorro,Activos financieros,83493.76
1321,54576,plan de jubilación,Activos financieros,228147.10
1322,49431,ahorro,Activos financieros,39115.87
1323,45498,inversiones,Activos financieros,98511.91
1324,47023,inversiones,Activos financieros,137989.00
1325,43521,inversiones,Activos financieros,187294.32
1326,44828,plan de jubilación,Activos financieros,32567.12
1327,47136,ahorro,Activos financieros,56876.10
1328,51858,ahorro,Activos financieros,92530.35
1329,53347,ahorro,Activos financieros,78681.69
1330,47484,plan de jubilación,Activos financieros,220083.92
1331,54463,plan de jubilación,Activos financieros,165422.98
1332,54540,inversiones,Activos financieros,142440.94
1333,54437,plan de jubilación,Activos financieros,103728.62
1334,53698,inversiones,Activos financieros,204563.05
1335,44088,ahorro,Activos financieros,39881.38
1336,54497,inversiones,Activos financieros,72036.21
1337,43638,plan de jubilación,Activos financieros,224772.68
1338,43015,plan de jubilación,Activos financieros,205259.55
1339,50800,plan de jubilación,Activos financieros,73684.93
1340,47028,inversiones,Activos financieros,205770.76
1341,48406,ahorro,Activos financieros,30397.80
1342,45059,plan de jubilación,Activos financieros,71007.90
1343,53998,inversiones,Activos financieros,194020.89
1344,44803,plan de jubilación,Activos financieros,56790.67
1345,43109,inversiones,Activos financieros,145853.64
1346,49051,plan de jubilación,Activos financieros,206149.26
1347,48084,ahorro,Activos financieros,7028.89
1348,46568,inversiones,Activos financieros,121612.16
1349,44749,inversiones,Activos financieros,9655.50
1350,43625,ahorro,Activos financieros,83779.18
1351,44614,ahorro,Activos financieros,45916.64
1352,47706,inversiones,Activos financieros,60533.82
1353,46454,plan de jubilación,Activos financieros,128755.96
1354,44310,ahorro,Activos financieros,68276.85
1355,47235,plan de jubilación,Activos financieros,124752.75
1356,47925,ahorro,Activos financieros,96071.78
1357,53344,inversiones,Activos financieros,165848.78
1358,53196,ahorro,Activos financieros,83846.55
1359,53375,inversiones,Activos financieros,249430.19
1360,44998,plan de jubilación,Activos financieros,11725.37
1361,49300,ahorro,Activos financieros,85455.22
1362,48268,ahorro,Activos financieros,64914.30
1363,48969,ahorro,Activos financieros,27273.82
1364,51472,inversiones,Activos financieros,6995.65
1365,51607,ahorro,Activos financieros,47672.67
1366,49137,inversiones,Activos financieros,52787.00
1367,51402,ahorro,Activos financieros,25612.85
1368,46929,inversiones,Activos financieros,290140.31
1369,46458,plan de jubilación,Activos financieros,108832.67
1370,47982,plan de jubilación,Activos financieros,117454.51
1371,53315,plan de jubilación,Activos financieros,79025.55
1372,46905,inversiones,Activos financieros,119748.61
1373,50871,ahorro,Activos financieros,51395.61
1374,45032,plan de jubilación,Activos financieros,142556.99
1375,47001,inversiones,Activos financieros,85520.39
1376,44725,ahorro,Activos financieros,48432.97
1377,50514,plan de jubilación,Activos financieros,161945.71
1378,46708,plan de jubilación,Activos financieros,165749.30
1379,49258,plan de jubilación,Activos financieros,51148.22
1380,48489,ahorro,Activos financieros,90018.86
1381,46091,plan de jubilación,Activos financieros,166829.93
1382,44849,ahorro,Activos financieros,72267.68
1383,49471,plan de jubilación,Activos financieros,249379.93
1384,54341,plan de jubilación,Activos financieros,104126.73
1385,46523,inversiones,Activos financieros,212712.62
1386,54540,ahorro,Activos financieros,34645.12
1387,47845,ahorro,Activos financieros,68788.65
1388,52611,plan de jubilación,Activos financieros,227098.99
1389,48752,plan de jubilación,Activos financieros,129292.14
1390,43684,inversiones,Activos financieros,263071.94
1391,53129,plan de jubilación,Activos financieros,28912.75
1392,51459,inversiones,Activos financieros,78336.90
1393,50720,ahorro,Activos financieros,94718.88
1394,50009,inversiones,Activos financieros,27700.65
1395,52587,ahorro,Activos financieros,74548.89
1396,43080,plan de jubilación,Activos financieros,198082.16
1397,51809,plan de jubilación,Activos financieros,68837.01
1398,51185,plan de jubilación,Activos financieros,213547.40
1399,43388,ahorro,Activos financieros,86706.14
1400,46200,inversiones,Activos financieros,283345.99
1401,53122,plan de jubilación,Activos financieros,222909.39
1402,51241,ahorro,Activos financieros,86816.03
1403,44292,inversiones,Activos financieros,90208.37
1404,50469,ahorro,Activos financieros,14167.84
1405,52549,plan de jubilación,Activos financieros,105252.00
1406,43916,plan de jubilación,Activos financieros,40089.92
1407,54015,ahorro,Activos financieros,78004.65
1408,52291,plan de jubilación,Activos financieros,159603.03
1409,49147,plan de jubilación,Activos financieros,160452.25
1410,50722,plan de jubilación,Activos financieros,72014.33
1411,44546,inversiones,Activos financieros,229580.64
1412,47367,ahorro,Activos financieros,13375.89
1413,50155,inversiones,Activos financieros,129393.51
1414,45628,plan de jubilación,Activos financieros,98912.52
1415,42798,inversiones,Activos financieros,60624.86
1416,46646,ahorro,Activos financieros,89254.64
1417,50108,ahorro,Activos financieros,2282.65
1418,47603,inversiones,Activos financieros,220347.37
1419,43141,inversiones,Activos financieros,263218.56
1420,44778,ahorro,Activos financieros,10719.47
1421,48704,inversiones,Activos financieros,92528.41
1422,54101,ahorro,Activos financieros,30171.12
1423,53792,plan de jubilación,Activos financieros,183318.82
1424,51888,inversiones,Activos financieros,102012.71
1425,47402,ahorro,Activos financieros,34601.92
1426,49275,plan de jubilación,Activos financieros,188778.32
1427,47724,plan de jubilación,Activos financieros,9685.56
1428,44014,inversiones,Activos financieros,295478.98
1429,46124,inversiones,Activos financieros,7552.07
1430,54033,ahorro,Activos financieros,12754.62
1431,48515,inversiones,Activos financieros,237846.02
1432,53652,inversiones,Activos financieros,77480.96
1433,49663,inversiones,Activos financieros,15527.50
1434,43615,inversiones,Activos financieros,33325.92
1435,45428,ahorro,Activos financieros,69130.10
1436,53998,plan de jubilación,Activos financieros,98162.17
1437,43855,plan de jubilación,Activos financieros,121227.10
1438,45076,ahorro,Activos financieros,69671.61
1439,43082,ahorro,Activos financieros,30461.09
1440,43882,ahorro,Activos financieros,66417.06
1441,43525,inversiones,Activos financieros,182084.67
1442,44324,plan de jubilación,Activos financieros,208509.92
1443,54075,inversiones,Activos financieros,215911.10
1444,50594,plan de jubilación,Activos financieros,32933.08
1445,50563,plan de jubilación,Activos financieros,53668.43
1446,54310,plan de jubilación,Activos financieros,208717.21
1447,53545,plan de jubilación,Activos financieros,177342.00
1448,45064,ahorro,Activos financieros,4420.87
1449,47782,ahorro,Activos financieros,68976.29
1450,46496,plan de jubilación,Activos financieros,62453.79
1451,44918,inversiones,Activos financieros,27611.85
1452,49473,inversiones,Activos financieros,201037.56
1453,54334,ahorro,Activos financieros,78062.86
1454,50461,inversiones,Activos financieros,217349.30
1455,46641,inversiones,Activos financieros,70116.93
1456,49903,plan de jubilación,Activos financieros,118747.95
1457,44128,ahorro,Activos financieros,87476.97
1458,50635,plan de jubilación,Activos financieros,201391.05
1459,43672,plan de jubilación,Activos financieros,185942.35
1460,43533,ahorro,Activos financieros,1462.40
1461,51437,inversiones,Activos financieros,194512.39
1462,49508,plan de jubilación,Activos financieros,224159.27
1463,53016,plan de jubilación,Activos financieros,220226.51
1464,43154,plan de jubilación,Activos financieros,204666.25
1465,48059,ahorro,Activos financieros,40377.36
1466,48289,plan de jubilación,Activos financieros,209748.54
1467,51093,plan de jubilación,Activos financieros,200975.28
1468,49909,ahorro,Activos financieros,11749.13
1469,51165,inversiones,Activos financieros,18535.27
1470,52665,ahorro,Activos financieros,41894.76
1471,44212,plan de jubilación,Activos financieros,201554.87
1472,52932,plan de jubilación,Activos financieros,49408.84
1473,52078,plan de jubilación,Activos financieros,154782.81
1474,51434,inversiones,Activos financieros,292059.93
1475,54269,plan de jubilación,Activos financieros,230497.51
1476,47861,plan de jubilación,Activos financieros,112968.53
1477,47986,plan de jubilación,Activos financieros,165468.52
1478,43521,inversiones,Activos financieros,260631.35
1479,48291,inversiones,Activos financieros,173418.05
1480,54001,ahorro,Activos financieros,97800.61
1481,43093,plan de jubilación,Activos financieros,132179.42
1482,52410,inversiones,Activos financieros,185853.47
1483,51104,inversiones,Activos financieros,218268.94
1484,48869,plan de jubilación,Activos financieros,167609.11
1485,52462,plan de jubilación,Activos financieros,41420.34
1486,54359,inversiones,Activos financieros,17315.27
1487,52836,ahorro,Activos financieros,50803.97
1488,51103,plan de jubilación,Activos financieros,218006.83
1489,46268,plan de jubilación,Activos financieros,83555.28
1490,47622,plan de jubilación,Activos financieros,17335.93
1491,52636,inversiones,Activos financieros,193351.88
1492,44997,ahorro,Activos financieros,8343.64
1493,45314,inversiones,Activos financieros,134981.48
1494,44757,plan de jubilación,Activos financieros,82435.07
1495,43039,inversiones,Activos financieros,196358.53
1496,45089,plan de jubilación,Activos financieros,106022.94
1497,51156,inversiones,Activos financieros,1050.74
1498,43007,inversiones,Activos financieros,288988.20
1499,54408,plan de jubilación,Activos financieros,223077.17
1500,49074,ahorro,Activos financieros,65632.30
1501,51896,plan de jubilación,Activos financieros,94018.91
1502,44391,ahorro,Activos financieros,84509.59
1503,51419,inversiones,Activos financieros,230457.50
1504,44577,plan de jubilación,Activos financieros,180581.23
1505,46141,inversiones,Activos financieros,136307.20
1506,44063,inversiones,Activos financieros,67302.39
1507,46688,plan de jubilación,Activos financieros,208321.55
1508,52581,inversiones,Activos financieros,157073.54
1509,42822,ahorro,Activos financieros,5054.92
1510,52717,plan de jubilación,Activos financieros,39410.05
1511,48616,inversiones,Activos financieros,216746.17
1512,52752,plan de jubilación,Activos financieros,154658.68
1513,46475,ahorro,Activos financieros,93056.52
1514,48020,ahorro,Activos financieros,45976.08
1515,44345,inversiones,Activos financieros,102042.13
1516,53550,ahorro,Activos financieros,92699.34
1517,49297,inversiones,Activos financieros,37842.54
1518,54560,plan de jubilación,Activos financieros,166321.89
1519,52684,ahorro,Activos financieros,96403.55
1520,51039,inversiones,Activos financieros,221127.97
1521,48447,plan de jubilación,Activos financieros,210509.95
1522,45443,inversiones,Activos financieros,234543.37
1523,52972,inversiones,Activos financieros,173987.76
1524,54634,ahorro,Activos financieros,10803.62
1525,49686,inversiones,Activos financieros,182242.07
1526,45289,inversiones,Activos financieros,264535.78
1527,50536,inversiones,Activos financieros,274857.16
1528,47121,plan de jubilación,Activos financieros,102478.15
1529,46569,plan de jubilación,Activos financieros,115947.20
1530,51987,ahorro,Activos financieros,41568.17
1531,52715,inversiones,Activos financieros,154176.09
1532,47532,inversiones,Activos financieros,258351.56
1533,51608,inversiones,Activos financieros,280718.11
1534,53924,ahorro,Activos financieros,20488.46
1535,45522,inversiones,Activos financieros,87883.27
1536,44718,inversiones,Activos financieros,40668.85
1537,53695,inversiones,Activos financieros,292578.67
1538,51243,inversiones,Activos financieros,163204.95
1539,49381,plan de jubilación,Activos financieros,179036.42
1540,44621,inversiones,Activos financieros,144630.61
1541,48443,inversiones,Activos financieros,213326.97
1542,49495,inversiones,Activos financieros,268265.93
1543,51634,plan de jubilación,Activos financieros,219981.92
1544,54017,ahorro,Activos financieros,52511.63
1545,53656,plan de jubilación,Activos financieros,40605.04
1546,50232,ahorro,Activos financieros,20390.29
1547,49001,plan de jubilación,Activos financieros,172430.63
1548,47296,ahorro,Activos financieros,69214.19
1549,44266,ahorro,Activos financieros,75482.60
1550,53098,plan de jubilación,Activos financieros,204436.42
1551,49905,inversiones,Activos financieros,260542.58
1552,52986,ahorro,Activos financieros,74370.07
1553,46897,plan de jubilación,Activos financieros,63210.89
1554,49447,plan de jubilación,Activos financieros,174769.34
1555,54282,plan de jubilación,Activos financieros,99950.89
1556,48909,plan de jubilación,Activos financieros,241629.14
1557,53940,ahorro,Activos financieros,74495.16
1558,48701,inversiones,Activos financieros,260786.14
1559,45059,ahorro,Activos financieros,91192.89
1560,54007,inversiones,Activos financieros,194642.08
1561,44788,inversiones,Activos financieros,221796.56
1562,51133,inversiones,Activos financieros,289322.66
1563,43837,plan de jubilación,Activos financieros,48469.35
1564,50819,ahorro,Activos financieros,19104.17
1565,42948,inversiones,Activos financieros,154640.21
1566,43724,ahorro,Activos financieros,43136.53
1567,47878,plan de jubilación,Activos financieros,36866.30
1568,50110,plan de jubilación,Activos financieros,6383.06
1569,47405,inversiones,Activos financieros,281310.84
1570,53771,ahorro,Activos financieros,92898.51
1571,49880,ahorro,Activos financieros,77479.26
1572,45212,inversiones,Activos financieros,253098.85
1573,44004,plan de jubilación,Activos financieros,198527.50
1574,45952,plan de jubilación,Activos financieros,22855.79
1575,48441,plan de jubilación,Activos financieros,133721.79
1576,50537,inversiones,Activos financieros,21384.76
1577,45789,ahorro,Activos financieros,41885.16
1578,42843,plan de jubilación,Activos financieros,27526.66
1579,50516,ahorro,Activos financieros,66501.78
1580,46886,plan de jubilación,Activos financieros,76925.72
1581,53698,inversiones,Activos financieros,142982.30
1582,52478,inversiones,Activos financieros,3632.31
1583,52384,plan de jubilación,Activos financieros,114188.48
1584,45888,inversiones,Activos financieros,275663.58
1585,45068,ahorro,Activos financieros,68413.86
1586,45981,plan de jubilación,Activos financieros,229403.45
1587,49383,plan de jubilación,Activos financieros,67864.69
1588,48373,plan de jubilación,Activos financieros,11052.90
1589,44429,plan de jubilación,Activos financieros,131005.72
1590,54357,plan de jubilación,Activos financieros,124267.15
1591,47143,inversiones,Activos financieros,58561.20
1592,51998,ahorro,Activos financieros,94847.08
1593,52314,inversiones,Activos financieros,160428.54
1594,50535,ahorro,Activos financieros,21472.76
1595,47948,ahorro,Activos financieros,86562.61
1596,53662,ahorro,Activos financieros,20955.17
1597,54106,inversiones,Activos financieros,232786.82
1598,48762,ahorro,Activos financieros,74815.64
1599,45206,ahorro,Activos financieros,46192.91
1600,53599,ahorro,Activos financieros,9208.33
1601,44391,ahorro,Activos financieros,79524.37
1602,51731,ahorro,Activos financieros,57708.75
1603,44102,plan de jubilación,Activos financieros,104870.03
1604,50739,inversiones,Activos financieros,121929.96
1605,53985,ahorro,Activos financieros,39255.44
1606,53320,inversiones,Activos financieros,2763.78
1607,49436,inversiones,Activos financieros,19908.04
1608,46926,ahorro,Activos financieros,70237.76
1609,53575,plan de jubilación,Activos financieros,232371.70
1610,43585,plan de jubilación,Activos financieros,197788.51
1611,50429,inversiones,Activos financieros,26865.06
1612,49920,plan de jubilación,Activos financieros,101802.75
1613,45956,ahorro,Activos financieros,47661.77
1614,43850,ahorro,Activos financieros,14069.96
1615,45339,inversiones,Activos financieros,89198.56
1616,48882,ahorro,Activos financieros,30156.62
1617,48278,inversiones,Activos financieros,112566.02
1618,48015,inversiones,Activos financieros,262555.31
1619,52536,ahorro,Activos financieros,4656.43
1620,48785,inversiones,Activos financieros,118830.43
1621,49190,ahorro,Activos financieros,30816.77
1622,44810,plan de jubilación,Activos financieros,56875.55
1623,52285,inversiones,Activos financieros,43594.08
1624,45332,ahorro,Activos financieros,61880.05
1625,45623,ahorro,Activos financieros,11904.94
1626,52876,inversiones,Activos financieros,255823.09
1627,52805,plan de jubilación,Activos financieros,162945.26
1628,47469,plan de jubilación,Activos financieros,169562.89
1629,44606,ahorro,Activos financieros,20143.05
1630,44993,plan de jubilación,Activos financieros,238127.28
1631,46817,ahorro,Activos financieros,67293.91
1632,44935,ahorro,Activos financieros,28871.15
1633,52070,ahorro,Activos financieros,32119.70
1634,52635,plan de jubilación,Activos financieros,156003.90
1635,53757,inversiones,Activos financieros,175666.81
1636,51617,inversiones,Activos financieros,109983.54
1637,47638,plan de jubilación,Activos financieros,46316.68
1638,52055,ahorro,Activos financieros,78673.18
1639,46762,inversiones,Activos financieros,192610.72
1640,46480,plan de jubilación,Activos financieros,37904.93
1641,53084,plan de jubilación,Activos financieros,118397.85
1642,49740,plan de jubilación,Activos financieros,124307.99
1643,53647,ahorro,Activos financieros,64732.38
1644,50321,plan de jubilación,Activos financieros,215384.85
1645,49742,inversiones,Activos financieros,59733.15
1646,53305,ahorro,Activos financieros,72878.82
1647,49710,inversiones,Activos financieros,189856.32
1648,53902,inversiones,Activos financieros,122135.21
1649,49840,ahorro,Activos financieros,90677.21
1650,43832,plan de jubilación,Activos financieros,138149.98
1651,51037,plan de jubilación,Activos financieros,165207.49
1652,44615,plan de jubilación,Activos financieros,101162.09
1653,43394,inversiones,Activos financieros,257292.08
1654,48941,plan de jubilación,Activos financieros,127775.18
1655,52252,plan de jubilación,Activos financieros,94147.06
1656,49774,inversiones,Activos financieros,72425.36
1657,53844,inversiones,Activos financieros,50587.22
1658,44879,ahorro,Activos financieros,44898.93
1659,52333,inversiones,Activos financieros,284664.84
1660,51436,ahorro,Activos financieros,73724.02
1661,46577,plan de jubilación,Activos financieros,14902.86
1662,46262,ahorro,Activos financieros,6754.69
1663,45684,ahorro,Activos financieros,4759.44
1664,49822,inversiones,Activos financieros,272410.10
1665,44397,plan de jubilación,Activos financieros,120070.19
1666,46046,ahorro,Activos financieros,4470.52
1667,46421,plan de jubilación,Activos financieros,30290.13
1668,44342,inversiones,Activos financieros,249064.50
1669,43342,inversiones,Activos financieros,163760.67
1670,47064,plan de jubilación,Activos financieros,165150.45
1671,53817,inversiones,Activos financieros,196347.63
1672,46210,inversiones,Activos financieros,76224.34
1673,52923,inversiones,Activos financieros,122346.82
1674,54589,plan de jubilación,Activos financieros,199201.08
1675,51081,ahorro,Activos financieros,50432.78
1676,54528,plan de jubilación,Activos financieros,45573.43
1677,43105,inversiones,Activos financieros,193399.62
1678,50042,ahorro,Activos financieros,19097.11
1679,44246,inversiones,Activos financieros,215473.51
1680,53320,inversiones,Activos financieros,69873.55
1681,47239,inversiones,Activos financieros,34888.27
1682,45320,plan de jubilación,Activos financieros,122360.19
1683,49349,ahorro,Activos financieros,64902.29
1684,53669,ahorro,Activos financieros,24745.20
1685,45783,inversiones,Activos financieros,178111.95
1686,46186,inversiones,Activos financieros,154280.20
1687,50647,ahorro,Activos financieros,6063.24
1688,49263,ahorro,Activos financieros,51905.75
1689,43960,inversiones,Activos financieros,290803.86
1690,53685,ahorro,Activos financieros,87911.64
1691,52023,inversiones,Activos financieros,246569.69
1692,52623,ahorro,Activos financieros,45195.73
1693,43619,plan de jubilación,Activos financieros,46788.86
1694,43292,inversiones,Activos financieros,43670.93
1695,51858,ahorro,Activos financieros,62509.57
1696,46408,plan de jubilación,Activos financieros,46091.82
1697,49338,plan de jubilación,Activos financieros,230976.23
1698,52759,inversiones,Activos financieros,21584.03
1699,54362,plan de jubilación,Activos financieros,37392.23
1700,50157,ahorro,Activos financieros,52509.78
1701,52255,inversiones,Activos financieros,126518.71
1702,43223,inversiones,Activos financieros,29793.27
1703,43002,inversiones,Activos financieros,180344.33
1704,53988,inversiones,Activos financieros,225962.56
1705,42823,plan de jubilación,Activos financieros,166551.19
1706,49308,inversiones,Activos financieros,248429.01
1707,53366,inversiones,Activos financieros,130017.55
1708,48535,plan de jubilación,Activos financieros,219331.95
1709,51505,inversiones,Activos financieros,129257.92
1710,48834,plan de jubilación,Activos financieros,90876.86
1711,50298,inversiones,Activos financieros,30217.36
1712,48941,plan de jubilación,Activos financieros,121899.60
1713,53673,ahorro,Activos financieros,28685.03
1714,46949,plan de jubilación,Activos financieros,68162.22
1715,46769,inversiones,Activos financieros,223350.06
1716,53434,inversiones,Activos financieros,157239.65
1717,51101,ahorro,Activos financieros,37815.47
1718,43871,inversiones,Activos financieros,241481.86
1719,46259,plan de jubilación,Activos financieros,31112.89
1720,47284,inversiones,Activos financieros,176025.69
1721,43296,inversiones,Activos financieros,127644.90
1722,43505,inversiones,Activos financieros,83392.60
1723,53922,plan de jubilación,Activos financieros,189968.12
1724,50060,inversiones,Activos financieros,235352.74
1725,44122,ahorro,Activos financieros,37336.19
1726,52646,plan de jubilación,Activos financieros,67175.52
1727,45455,inversiones,Activos financieros,103962.53
1728,49357,plan de jubilación,Activos financieros,185266.70
1729,44329,ahorro,Activos financieros,74907.51
1730,46025,inversiones,Activos financieros,284824.31
1731,54276,ahorro,Activos financieros,51080.18
1732,46087,inversiones,Activos financieros,184593.58
1733,50342,inversiones,Activos financieros,16563.79
1734,47980,inversiones,Activos financieros,2581.90
1735,53425,ahorro,Activos financieros,47431.03
1736,54421,plan de jubilación,Activos financieros,26594.47
1737,52710,ahorro,Activos financieros,37398.10
1738,46675,ahorro,Activos financieros,72587.22
1739,45049,inversiones,Activos financieros,197196.39
1740,48109,inversiones,Activos financieros,289095.42
1741,47736,ahorro,Activos financieros,64208.99
1742,51774,ahorro,Activos financieros,20569.87
1743,47144,inversiones,Activos financieros,86515.95
1744,47215,inversiones,Activos financieros,153653.81
1745,45777,ahorro,Activos financieros,61711.40
1746,49427,ahorro,Activos financieros,36294.13
1747,52739,ahorro,Activos financieros,97576.77
1748,48645,plan de jubilación,Activos financieros,196019.86
1749,42903,inversiones,Activos financieros,119147.79
1750,48112,ahorro,Activos financieros,52015.40
1751,52768,ahorro,Activos financieros,91958.15
1752,52369,plan de jubilación,Activos financieros,182903.98
1753,47557,inversiones,Activos financieros,105080.48
1754,50119,ahorro,Activos financieros,60833.16
1755,43983,plan de jubilación,Activos financieros,232779.89
1756,48550,ahorro,Activos financieros,26480.20
1757,47672,inversiones,Activos financieros,32833.02
1758,48572,inversiones,Activos financieros,88981.30
1759,50350,inversiones,Activos financieros,287056.10
1760,47644,inversiones,Activos financieros,75792.31
1761,43636,plan de jubilación,Activos financieros,142976.31
1762,48355,plan de jubilación,Activos financieros,240503.49
1763,51739,inversiones,Activos financieros,138755.41
1764,49949,ahorro,Activos financieros,48456.03
1765,45453,ahorro,Activos financieros,38575.99
1766,47267,inversiones,Activos financieros,210651.65
1767,49711,plan de jubilación,Activos financieros,239084.19
1768,49051,inversiones,Activos financieros,3907.23
1769,43342,ahorro,Activos financieros,29085.31
1770,53010,inversiones,Activos financieros,224887.65
1771,52530,ahorro,Activos financieros,55677.87
1772,52584,plan de jubilación,Activos financieros,81898.83
1773,49701,inversiones,Activos financieros,81453.66
1774,46058,ahorro,Activos financieros,50150.43
1775,48129,ahorro,Activos financieros,73675.19
1776,47951,ahorro,Activos financieros,23306.15
1777,48783,inversiones,Activos financieros,107452.18
1778,44956,ahorro,Activos financieros,92058.72
1779,52004,inversiones,Activos financieros,148306.79
1780,53962,inversiones,Activos financieros,287439.93
1781,53907,plan de jubilación,Activos financieros,157063.53
1782,47055,inversiones,Activos financieros,260761.88
1783,42718,ahorro,Activos financieros,98447.27
1784,50940,plan de jubilación,Activos financieros,102480.48
